review,label
"ürün alan arkadaşlar, kuyumcuya gidip bozdurmak istediğinizde, kalitesini veya fiyatının ne olacağını sorduğunuzda ne cevap aldınız, yani bu ürün piyasada (kuyumcularda) satılan diğer çeyrek altınlardan farklı mı istediğimiz zaman piyasa değerindne bozdurabilir miyiz acaba?",neg
ürün piyasaya göre biraz pahalı ama taksit seçeneği ve çerez parası olarak alınabilir türden.. kesinlikle tavsiye ediyorum. sigara içinler için mesela aylık 5 paket eksik içtiğinizi düşünün..,neg
fiyatı piyasa göre yüksek ama taksit imkanı olması güzel bir şey yatarım yapmak istiyorsanız taksitle almanız mantıklı bence her an yükselebilir :),neg
fiyatlar pahalı ama taksitli olması avantaj birde kargo kampanyalarına dahil edilse güzel olur ayrıca normal kargo gibi geliyor biraz riskli,neg
kredi kartına taksit yaptığı için alıyorum. hepsiburada.com yazılı bir kesede geliyor.bu yılın son tarihli ürünü. eski değil kargo ücreti de oldukça yüksek,neg
"kuyumculara nazaran fiyat daha yüksek ama yüklü miktrada uzun taksitle almak mümkün,yatırım amaçlı düşünenler için ve diğer alışverişlerden kazanılan puanı kullanmak için iyi fikir olabilir",neg
altına yatırım yapmak ve uzun vadede kazanmak için iyi fırsatlardan biri altındır..ya puanınız varsa yada kartınızıa taksitle alabilirsiniz ve kazanabilirsiniz.,neg
fena deği̇l takst i̇mkani olduğu i̇çn uygn bana sorarsaniz bu si̇te alişveri̇ş i̇çi̇nn süper  tesekkürlerr .ena deği̇l takst i̇mkani olduğu i̇çn uygn bana sorarsaniz bu si̇te alişveri̇ş i̇çi̇nn süper  tesekkürlerr .,neg
piyasa fiyatından daha ucuz bulacağımı sanmıyorum gayet karlı gözüküyor ama yinede alacak arkadaşlara tavsiye ederim altının ne olacağı belli olmuyor,neg
aslında çok düşük bir fiyat değil gerçek fiyatı da bu fiyata yakın bu yüzden aşırı bir indirim yok. abartılacak bir şey değil.,neg
"bildiğimiz piyasa altınından bir farkı yok gibi,ancak fiyatı biraz yüksek gibi geldi bana,yine de değerledirilebilinecek gibi görünüyor,taksitli olması artı bir özellik tabii :))",neg
piyasa fiyatına göre çok yüksek rakam ama kartı olupta yatırım yapmak isteyenler için ideal fiyat.tabi ki kuru da takip edip akılcı olmak lazım.tafsiye ederim,neg
ürün az önce elime geçti.hiçbir şekilde içinde altın olduğunu tahmin edemedim acaba içi biş mu diye tereddüt ettim ama eve gelip açınca gördümki güzel ve dışardan anlaşılmayan bir paketlemesi var.tavsiye ederim,neg
piyasaya göre pahalı ama gramı yüksek ürünlerde fiyat farkı oranı düşüyor. yüksek gramajlı ürünlerde taksit seçeneği ile düşünülmeli taksit seçenekleri değerlenririlmeli,neg
"ürün kuyumculara göre biraz pahalı, ancak kredi kartına taksit seçeneği sunması büyük avantaj. her zaman nakit çıkarıp vermek kolay olmuyor. kk ile taksitli almak için uygun.",neg
yatırımın en gözde aracı altını bu şekilde alarak kenara koymak bana mantıklı geldi...küçük küçük para biriktirmek için en güzel fırsat,neg
ben daha iki gün önce aldım çeyrek altın 90 tl 105 tl bence çok pahalı ancak taksitli olması avantjlı tabiii,neg
hepsiburada comdan aldığınız altını hem taksitli ödüyorsunuz hem kredi kartınızdan puan kazanıyorsunuz hemde hepsi burada comdan hediye kazanıyorsunuz ben araba parası biriktiyorum ve altına yatırım yapıyorum diğer alışverişlerimden kazandığım hepsi  burada com puanıyla altın aldım,neg
yatırım için güzel bir şey fakat biraz ufak. takı için de ufak gibi geldi bana. ince model diye geçiyor sanırım. normalide olsa iyi olurdu,neg
kuzenime hediye aldım.düğüne gidememiştim.adreslerine güvenle sipariş verdim.yeni evlilerde memnun oldu.bende büyük bir yükten kurtuldum.güvenilir.fiatı piyasaya göre pahalı.ama uzakta birine göndermek için iyi.,neg
ben 5 adet aldım taksitle altın gramı 47 tl idi altın gramı 45 tl fiyatlar halen aynı..biraz sakat ama bu tekrar almayaçağım anlamına gelmez..taksit işi cok süper vade farkı var ama ucurum değil hakkı olanı alıyorlar saol hepsiburada.,neg
si̇pari̇ş verdi̇ği̇m gün kuyumcularda fi̇ati 75 tl i̇di̇ ama taksi̇t uygulasalar bi̇le bankalar komi̇syon aliyorlar ben o gün 85 tl den aldim .arada baya fi̇at farki var ama maalesef kendi̇ adima söyli̇yorum para bi̇ri̇kti̇rmeye geldi̇ği̇ zaman maalesef bi̇r kenara  para koyamadiğimiz i̇çi̇n bu yol i̇le bi̇ri̇ki̇m yapmaya çalişiyorum. kartiniz da fazla ödeme yoksa taksi̇tle alip bi̇ri̇ki̇m sahi̇bi̇ olunabi̇li̇r. hi̇zmetten dolayi hepsi̇ burada si̇tesi̇ ne teşekkürler...,neg
fiyat olarak piyasanın çok üstünde.. tek avantajı puanınız varsa altın alarak değerlendirebilirsiniz. yada taksitlendirerek uzun vadeden faydalanabilirsiniz.. kısa vade için dezavandaj...,neg
"ürün çoook ince, çook yassı.! i̇ar nin kiler gibi değil, beğenmedim. ",neg
fiyatlar piyasanın %10 - 15 civarı üstte zaten buda vade farkı çok cazip görmeyin.ama uzun vadede yatırım için alınabilir ki online olarak en güvenilir site hepsiburada,neg
baska turlu birikim yapılamaz. hıc degılse borcunu biliyorsun,neg
iyi bir birikim aracı piyasaya göre biraz pahalı ama her zaman biriktirmek için arada alırım size de tavsiye ederim ben aldıktan sonra düştü :)))),neg
ürünü yaklaşık 2 ay önce aldım benim aldığım fiyatın çok altında şuanda. uzun vadeli olarak alacaksanız karlı çıkabilirsiniz ben tekrar almak istiyorum.,neg
ben sarraftan aynı taksit oranlarıyla daha ucuza alıyorum. hem de altınım anında elimde oluyor. yatırım aracı olarak altın gözü kapalı alınacak bir şey ancak hepsiburada altın konusunda piyasaya göre oldukça pahalı.,neg
"3 günde eli̇mde oldu, fi̇yati bi̇raz pahali ama kampanyalar i̇le alinabilir oluyor. ben world kartin %15 ve play kartin %25 kampanyasi i̇le aldim epey bi̇r i̇ndi̇ri̇m oldu.",neg
"zinciri resimde görüldüğü altın sarısı ve çok ince bana göre. zinciri normalden uzun, boyuna takılması için artık 2 kez dolamak gerekecek galiba. zinciri pek sağlam durmuyor ince olduğu için. o büyüklükte bir kolye için daha kalın bir zincir olsaydı daha iyi olurdu diye düşünüyorum. kolyenin kendisi çok büyük, ölçmedim ama çapı 2 cm'den çok az fazla olmalı.içinde her iki yana bakacak şekilde 2 tane kurutulmuş çiçek var. çiçekler kolyenin kalınlığına göre yapılmadığı için kolyenin içinde çok rahat hareket ediyor. çiçekler kolyenin içinde rahatça hareket edebildiği için bu durum ileride çiçeklerin parçalanmasına neden olabilir. ürünün yanında üstünde love yazan küçük bir ayıcık da gönderilmiş",neg
kesinlikle hediye olarak tavsiye etmem.  bildiğiniz dede saati gibi kocaman bir bayana hediye olarak takılması için verilmez boynuna saat takmış gibi. ben daha kibar daha küçük birşey bekledim fakat dedemin saati gibi çıktı,neg
daha zarif olacagini dusundum. ayrica kutusu guzel degil. ucuz duruyor,neg
hed,neg
ye olarak aldım zincir çok kısa geldi bana boyuna yapışacak gibi 40 cm zincir. bilmiyorum verdiğim kişide nasıl olacak . ceylan gibi boyun lazım :),neg
"kutu açilmiş, zi̇nci̇r çok i̇nce, umarim renk atmaz. çok basi̇tmi̇ş,ucuz di̇ye aldim ama..",neg
hediye olarak çok güzeldi ama içinden çıkan inci kolyenin kafesine sığmadı kullanılamıyor şuanda büyük hayal kırıklığına uğradık ,neg
merak ettiğim için aldım. gerçek istiridye içinden yumurta şeklinde bir inci çıktı. ,neg
bütçesi elvermeyenler için iyi ama bence çokta güzel bir hediye değil.,neg
çok bir beklentiniz olmasın bu fiyata anca bu kadar oluyor.,neg
arkadaşlar çocuk bilekliği gibi bir şey açıkçası kaliteli olduğunu var sayarak aldım ama ne görüntü şekli ne de kullanımı güzel. saat desen zaten gözükmüyor o kadar kötü ekran parlaklığı. kardeşiniz falan varsa alın işte özellikle kızlar renk renk takar belki o yaşta,neg
kullanışlı değil.,neg
zamanında ürünüm geldi ama baya bi büyük saat çocuğa göre kesip küçülttüm ama gene hiç hoş durmadı  yani tavsiye etmem ama firma gayet başarılı ürünü teslim de,neg
"fiyatına gore oldukça şık, bilek ayarı olması herkes için kullanılabilir hale getiriyor. ancak suya dayanıklı değil. banyo yaparken kulandıgımda bozuldu.  suya sokmazsanız uzun sure kullanılabilir. teslimatı çok hızlı.    ",neg
üründen bu zamana kadar iki tane aldım. ilk aldığımda ikinciside normal el yıkamada göstergede buharlaşma oluştu. sonra ekran tamamen gitti. su geçirmez özelliği pek yok gibi.güzel ürün fakat su geçirmezse daha bi güzel olurdu..,neg
yorumlara bakarak aldım ama dışarıda güneşli ortamda yazılar hiç gözükmüyor. ,neg
kçük oğöuma aldım ban bileğe zor bağladım  sağ alttaki rakamın altı tamgözükmüyor tarihi ayarlayamadım saati başardım ayarlamayı yani internettenbu kaxarolur.... ,neg
aldığıma pişman oldum,neg
çok teşekkür ederim resimdekinden daha güzel çok beğendim eşime evllilik yıl dönümü hediyesi iyiki aldım :-) ,neg
hizmetleriniz için teşekkür başka bi üründe görüşmek üzere...,neg
bence ıyı bu fıyata casıo her erkek cocugun ılk saati,neg
çok kaliteli değil ve çin malı 50,neg
beğenmedim çünki çok hafif ben bu fiyata başka markaların güzel model ve daha ağır olanlarını alırdım ama bu marka daha cazip geldiği için sipariş etmiştim oldukça şık ama hafif bi saat bu praya bana göre ama hp burada farkıyla iki güne elime ulaştı onu inkar edemem ama dediğim gibi çok hafif saat seçim sizin bu fiyata daha ağır bi saat alabilirsiniz bana göre ,neg
saat gayet guzel be sik ancak kordonu o kadar basit ve sertki kolunuza takilmiyor bile. kordonu asiri derece cok kötü.,neg
saati aldım 1 yıl sonra tarih fonksiyon tuşu bouldu tarihi değiştiremiyorum.önerim almayın.,neg
çok beğendim. bu paraya bu kalite harika!!! ,neg
ürün güzel ancak hepsiburada dan beklemediğim bir paket aldım. hediye paketi yapmalarını istedim. ayakkabı kutusu gibi kutuya koyup göndermişler. çok ayıp ettiler bir de hediye paket ücreti ödedik.,neg
saatten fazla ses geliyor bazen kulağına götürmeden bile sesini duyabiliyorsun insani rahatsiz ediyor,neg
ürün gerçekten çok hoş fakat tarih ve gün kadranını bir türlü ayarlayamıyorum ya önden gidiyor yada geriden geliyor defalarca ayarladım fakat nizami çalışmıyor 00:00dan sonra geçiş yapmıyor,neg
saat guzel ama kordonu sert,neg
ürün elime ulasti lakin bekledgm gibi bir urun degil.  alacaklar bence yeniden dusunmesi lazim ama hepsi burada.com ekibi güvenilir alisveris yapabileceginiz bir site,neg
saat güzel fakat içi çok parlıyor akrep ve yelkovannın kenarlarıda siyah olsaydı daha güzel olurdu saate bakıldığında biraz yoruyor. ,neg
"daha önce mtp-1183a kullnmış birisi olarak bu saat kasasının da casionun birçok modeli gibi yine iyon kaplama olduğunu belirteyim. kordonu çelik, kasası iyon kaplama. 1-2 sene içinde çizilen kasa (daha doğrusu iyon kaplama) ter ve diğer aşındırıcı sebeplerle deforme olmaya başlayıp altındaki asıl pirinç kasa meydana çıkıyor. bu pirinç kasa oldukça pürüzlü olduğundan bileğinizle temas eden kısımlarda harekete bağlı çizikler, küçük sivilce benzeri siyah yaralar oluşturuyor. kullanım ömrü max. 2 sene diyebilirim. kesinlikle çelik kasa bir saat alın, iyon kaplama değil. birçok iyon kaplamanın açıklamasında kasasının çelik olduğu yazıyor. ancak netten araştırırsanız gerçek detayları görebilirsiniz. ",neg
"hızlı bir şekilde elime ulaştı ancak çelik kordon ince ve kalitesiz,daha iyi olabilirdi.",neg
sipariş verdik elime ulaştığında olumlu veya olumsuz değerlendirmelerim olacaktır...,neg
yıl göstergesi sabit durmayıp saatin akrebi gibi yavaş yavaş dönüyor,neg
arkadaşlar üürn geldi ama bekledğim kadar yok. bu şekilde oldugunu bilsem almazdım.kötü değil ama bnm beklediğim kadar değil. mesela çelik kordon diyor ama teneke gibi hafif ve kalitesiz. içerisindeki renkeler de fotodakinden daha mat. fonksiyonları çalışıyor ama tatmin edici değil. devamli bir caio kullanıcısı olarak ben beğenmedim,neg
"saat çok ufak,çok az ışık koymuşlar tavsiye etmem casıo ya yakışmamış.....",neg
önce hepsi burada coma tşk.siparişi verdikten sonra anbean takip ettim elime dedikleri sürede ulaştı.ürüne gelince görselde normal boyutta bir saat olarak görünüyor ama bi aldım oyuncak gibi ben beğenmedim 14 yaşındaki oğluma verdim görsel olarak gzl değil başka bir sorun yok tabi bence iyi alışverişler,neg
"zemin aydınlatması, 1980lerin başında ilk piyasaya çıkan dijital saatlerdeki gibi bir köşeden verilmiş ve tüm zemini aydınlatmaya yetmiyor. bir köşe çok parlak, karşı köşesi karanlık kalıyor. halbuki casio tüm zemine eşit dağılan bir aydınlatma yapabilecek imkana sahip bir marka. geri kalan özelliklerde sıkıntı yok.",neg
"blu 3 daha iyiydi. aldığıma pişmanım. blu 3 ile 15-20 kez traş oluyordum. bununla daha 5. traşta kesmeme, çekme acıtma başladı ayrıca sabah traş oluyorum öğleden sonra sakallarım elime batıyor.",neg
"herşeyin yenisi iyidir lafını boşa çıartan tek ürün budur bence, 3 bıçaklısı çok iyi 4 gereksiz olmuş acıtıyor sakalları keserken çekiyor çok fazla, 3 bıçaklı turbo kaymak gibi kayıyor ve küçük bıyıkaltı güzel alınıyo falan.",neg
"si̇pari̇ş gelene kadar sakallar uzundu, uzun sakallarda tiraş biçaği can çeki̇şi̇yor zor zoruna kesti̇m",neg
bunun power olanı mükemmel bunu yanlışlıkla aldım titreşim yok bunda. titreşimli olursa eğer suyun altında jilet aralarındaki kıllar akıp gidiyor. titreşimsizde sağa sola vuruyoruz :),neg
çarşıdan aldığım 3 bıçaklı daha keskin. üçüncüde tahriş etmeye başladı.,neg
"daha fazla bıçak daha fazla tahriş..hassas ciltler için uygun değil,flexball teknolojisi pratikte bir konfor sağlamıyor..",neg
ürün söylendiği gibi tıkanıyor faka 5-6 tıraştan sonra köreliyor,neg
aldigim urunden daha once teklisini almistim ancak bu gelen urunun makine olan kismi yani sap bolumu plastik ilk aldigim tekli olan metal yogunluklu ve daha saglam durmakta,neg
tavsiye ederrim hem ucuz hemde orjinal,neg
inşallah çakma değildir biraz yüzümü tahriş ediyor ve de 2_3 gülüm sakalı tam almıyor,neg
"denemek için ilk defa gillette fusion proglide flexball aldım, bıçaklar ince ve arası çok az dolayısıyla sakallar biraz uzadığında güzel kesmiyor. günlük kullanım için daha uygun. mach 3 turboya göre hayal kırıklığına uğradım.",neg
ürün 1 gün içinde  ulaştı.  kaliteli yanlız hassas ciltler de tahriş fazla. traş olmanız fazla zaman alabilir. ,neg
eh işte,neg
yani çok abartıldığı gibi değil ama fiyatina göre iyi sayılır ,neg
"eski kullandığım başlıktan(sensitive) çok bir farkını göremedim, plak çıkartması sökmesi ise henüz gözle görülür ölçüde değil.normal bir diş fırçasından çok farklı gelmedi bana.",neg
"merhabalar hızlı gönderi ve ürünün orjinal olması nedeni ile tşkler,",neg
ama ürünün fırça kılları çok sert ilk defa öyle bi durum ile karşılaştım 1ini kullanıyorum diş etini fena ağrıttığından dolayı kullanmaktan vazgeçtim 1 tanesini açtım diye iade sıkıntı yaşanır diye iade etmeyi düşünmüyorum red cevabı gelir düşüncesi ile saygı ve iyi çalışmalar dilerim...,neg
su akışı gerçekten çok iyi. ancak aldıktan 1 ay sonra bağlantı yerinden su kaçırmaya başladı gitgide arttı. kesinlikle tavsiye etmiyorum.,neg
hemen noktalari almio bir sure bekliorum,neg
"öncelikle kargo çok geç geldi, ürün elime 6. günde ancak ulaştı. tüyleri kökünden almak yerine kırıyor genelde. ""soft"" özelliğini pek göremedim. bir de masaj başlığı çok can yakıyor.",neg
killari kırıyor yada almadan geciyor almayin,neg
urun killari kiriyor cok iyi bir urun degil yorumlara bakarak almistim fakat pisman oldum.,neg
satici cok hizli 2 gun icinde elime geldi urun. ,neg
makine çalışıyor ancak çok acı veriyor. kargo teslim süreci çok uzun. onun haricinde şimdilik sorun yok.,neg
önceki epilasyon aletimde braun idi.13 yıl kullandım çok da memnundum.o nedenle bu epilatörü seçtim ama bu tüyleri kökünden almıyor.kırıyor hiç beğenmedim.,neg
